#chr	st	end	value
chr1H	292400001	292500000	7.05302451594449
chr1H	292420001	292520000	6.88448381249377
chr1H	292440001	292540000	6.39273496874422
chr1H	292460001	292560000	6.55665124999407
chr1H	292480001	292580000	6.88448381249377
chr1H	292500001	292600000	6.88448381249377
chr1H	292520001	292620000	6.88448381249377
chr1H	292540001	292640000	6.88448381249377
chr1H	292560001	292660000	6.72056753124392
chr1H	292580001	292680000	7.04840009374362
chr1H	292600001	292700000	6.55665124999407
chr1H	292620001	292720000	7.23139673968635
chr1H	292640001	292740000	7.39574666558831
chr1H	292660001	292760000	7.39574666558831
chr1H	292680001	292780000	7.86798149999288
chr1H	292700001	292800000	8.19581406249259
chr1H	292720001	292820000	7.70406521874303
chr1H	292740001	292840000	7.86798149999288
chr1H	292760001	292860000	7.54014893749318
chr1H	292780001	292880000	7.86798149999288
chr1H	292800001	292900000	7.54014893749318
chr1H	292820001	292920000	6.88448381249377
chr1H	292840001	292940000	6.39273496874422
chr1H	292860001	292960000	6.55665124999407
chr1H	292880001	292980000	6.22881868749437
chr1H	292900001	293000000	6.39273496874422
chr1H	292920001	293020000	6.88448381249377
chr1H	292940001	293040000	7.21231637499348
chr1H	292960001	293060000	7.04840009374362
chr1H	292980001	293080000	7.04840009374362
chr1H	293000001	293100000	6.72056753124392
chr1H	293020001	293120000	7.04840009374362
chr1H	293040001	293140000	7.04840009374362
chr1H	293060001	293160000	7.37623265624333
chr1H	293080001	293180000	7.21231637499348
chr1H	293100001	293200000	7.21231637499348
chr1H	293120001	293220000	7.04840009374362
chr1H	293140001	293240000	6.88448381249377
chr1H	293160001	293260000	6.22881868749437
chr1H	293180001	293280000	7.86798149999288
chr1H	293200001	293300000	7.70406521874303
chr1H	293220001	293320000	7.86798149999288
chr1H	293240001	293340000	8.52364662499229
chr1H	293260001	293360000	8.35973034374244
chr1H	293280001	293380000	7.04840009374362
chr1H	293300001	293400000	7.21231637499348
chr1H	293320001	293420000	7.21231637499348
chr1H	293340001	293440000	6.88448381249377
chr1H	293360001	293460000	6.72056753124392
chr1H	293380001	293480000	6.55665124999407
chr1H	293400001	293500000	6.72056753124392
chr1H	293420001	293520000	7.04840009374362
chr1H	293440001	293540000	7.04840009374362
chr1H	293460001	293560000	7.21231637499348
chr1H	293480001	293580000	7.21231637499348
chr1H	293500001	293600000	7.04840009374362
chr1H	293520001	293620000	7.37623265624333
chr1H	293540001	293640000	7.21231637499348
chr1H	293560001	293660000	6.88448381249377
chr1H	293580001	293680000	7.04840009374362
chr1H	293600001	293700000	7.21231637499348
chr1H	293620001	293720000	7.04840009374362
chr1H	293640001	293740000	7.21231637499348
chr1H	293660001	293760000	7.37623265624333
chr1H	293680001	293780000	7.04840009374362
chr1H	293700001	293800000	7.21231637499348
chr1H	293720001	293820000	7.21231637499348
chr1H	293740001	293840000	6.88448381249377
chr1H	293760001	293860000	7.04840009374362
chr1H	293780001	293880000	8.03189778124274
chr1H	293800001	293900000	7.86798149999288
chr1H	293820001	293920000	8.19581406249259
chr1H	293840001	293940000	8.19581406249259
chr1H	293860001	293960000	7.86798149999288
chr1H	293880001	293980000	7.37623265624333
chr1H	293900001	294000000	7.54014893749318
chr1H	293920001	294020000	8.19581406249259
chr1H	293940001	294040000	7.86798149999288
chr1H	293960001	294060000	7.54014893749318
chr1H	293980001	294080000	7.21231637499348
chr1H	294000001	294100000	7.21704834189669
chr1H	294020001	294120000	7.38107216784889
chr1H	294040001	294140000	7.38107216784889
chr1H	294060001	294160000	7.54509599380109
chr1H	294080001	294180000	7.70911981975328
chr1H	294100001	294200000	7.38107216784889
chr1H	294120001	294220000	7.37623265624333
chr1H	294140001	294240000	7.04840009374362
chr1H	294160001	294260000	6.72056753124392
chr1H	294180001	294280000	6.39273496874422
chr1H	294200001	294300000	6.88448381249377
chr1H	294220001	294320000	7.37623265624333
chr1H	294240001	294340000	7.54014893749318
chr1H	294260001	294360000	8.35973034374244
chr1H	294280001	294380000	7.86798149999288
chr1H	294300001	294400000	7.86798149999288
chr1H	294320001	294420000	8.52364662499229
chr1H	294340001	294440000	8.52364662499229
chr1H	294360001	294460000	7.37623265624333
chr1H	294380001	294480000	7.37623265624333
chr1H	294400001	294500000	7.70406521874303
chr1H	294420001	294520000	7.54014893749318
chr1H	294440001	294540000	7.37623265624333
chr1H	294460001	294560000	7.21231637499348
chr1H	294480001	294580000	7.72444651739224
chr1H	294500001	294600000	7.72444651739224
chr1H	294520001	294620000	7.56009659149028
chr1H	294540001	294640000	7.72444651739224
chr1H	294560001	294660000	7.86798149999288
chr1H	294580001	294680000	7.86798149999288
chr1H	294600001	294700000	7.54014893749318
chr1H	294620001	294720000	7.70406521874303
chr1H	294640001	294740000	7.54014893749318
chr1H	294660001	294760000	7.54014893749318
chr1H	294680001	294780000	7.70406521874303
chr1H	294700001	294800000	8.52364662499229
chr1H	294720001	294820000	11.6533680683723
chr1H	294740001	294840000	12.15380756382
chr1H	294760001	294860000	12.1457639022472
chr1H	294780001	294880000	11.4741396874896
chr1H	294800001	294900000	9.1793117499917
chr1H	294820001	294920000	6.88448381249377
chr1H	294840001	294940000	6.88448381249377
chr1H	294860001	294960000	6.72056753124392
chr1H	294880001	294980000	6.72056753124392
chr1H	294900001	295000000	7.54014893749318
chr1H	294920001	295020000	7.54014893749318
chr1H	294940001	295040000	8.35973034374244
chr1H	294960001	295060000	8.68756290624214
chr1H	294980001	295080000	8.68756290624214
chr1H	295000001	295100000	8.35973034374244
chr1H	295020001	295120000	8.3930837641079
chr1H	295040001	295140000	8.40444415404204
chr1H	295060001	295160000	8.23406711162838
chr1H	295080001	295180000	8.22851349422343
chr1H	295100001	295200000	8.68756290624214
chr1H	295120001	295220000	8.68756290624214
chr1H	295140001	295240000	8.85147918749199
chr1H	295160001	295260000	8.85147918749199
chr1H	295180001	295280000	8.68756290624214
chr1H	295200001	295300000	8.85147918749199
chr1H	295220001	295320000	8.52364662499229
chr1H	295240001	295340000	8.68756290624214
chr1H	295260001	295360000	8.85147918749199
chr1H	295280001	295380000	9.01539546874185
chr1H	295300001	295400000	9.34322803124155
chr1H	295320001	295420000	9.34322803124155
chr1H	295340001	295440000	8.68756290624214
chr1H	295360001	295460000	9.1793117499917
chr1H	295380001	295480000	9.34322803124155
chr1H	295400001	295500000	9.18533425332306
chr1H	295420001	295520000	9.02725695437291
chr1H	295440001	295540000	9.02725695437291
chr1H	295460001	295560000	9.02131042737087
chr1H	295480001	295580000	8.52923894951427
chr1H	295500001	295600000	8.24526585158755
chr1H	295520001	295620000	8.37072917587306
chr1H	295540001	295640000	7.17200186716836
chr1H	295560001	295660000	7.92087511138883
chr1H	295580001	295680000	6.84859667165977
chr1H	295600001	295700000	7.1407264118941
chr1H	295620001	295720000	7.15622731342778
chr1H	295640001	295740000	8.75198392261231
chr1H	295660001	295760000	8.5809480373379
chr1H	295680001	295780000	9.02131042737087
chr1H	295700001	295800000	8.69326277546647
chr1H	295720001	295820000	8.30317024638848
chr1H	295740001	295840000	8.13710684146072
chr1H	295760001	295860000	8.30317024638848
chr1H	295780001	295880000	8.70475406597916
chr1H	295800001	295900000	8.54619614690205
chr1H	295820001	295920000	8.69326277546647
chr1H	295840001	295940000	8.85728660141867
chr1H	295860001	295960000	8.69326277546647
chr1H	295880001	295980000	8.20119129760988
chr1H	295900001	296000000	8.03716747165768
chr1H	295920001	296020000	8.20119129760988
chr1H	295940001	296040000	7.87314364570548
chr1H	295960001	296060000	7.38107216784889
chr1H	295980001	296080000	7.21704834189669
chr1H	296000001	296100000	7.54509599380109
chr1H	296020001	296120000	7.54509599380109
chr1H	296040001	296140000	7.70911981975328
chr1H	296060001	296160000	7.70911981975328
chr1H	296080001	296180000	7.71931020945322
chr1H	296100001	296200000	6.08400421428142
chr1H	296120001	296220000	6.08400421428142
chr1H	296140001	296240000	6.76000468253491
chr1H	296160001	296260000	6.42200444840816
chr1H	296180001	296280000	6.25300433134479
chr1H	296200001	296300000	6.42200444840816
chr1H	296220001	296320000	6.42200444840816
chr1H	296240001	296340000	6.25300433134479
chr1H	296260001	296360000	6.42200444840816
chr1H	296280001	296380000	7.48363642342807
chr1H	296300001	296400000	8.52364662499229
chr1H	296320001	296420000	8.03716747165768
chr1H	296340001	296440000	8.03189778124274
chr1H	296360001	296460000	8.03189778124274
chr1H	296380001	296480000	8.2065972312481
chr1H	296400001	296500000	8.19581406249259
chr1H	296420001	296520000	8.03716747165768
chr1H	296440001	296540000	7.88355085220754
chr1H	296460001	296560000	7.87833334199818
chr1H	296480001	296580000	8.03189778124274
chr1H	296500001	296600000	8.85147918749199
chr1H	296520001	296620000	8.35973034374244
chr1H	296540001	296640000	8.19581406249259
chr1H	296560001	296660000	8.85147918749199
chr1H	296580001	296680000	8.85147918749199
chr1H	296600001	296700000	8.35973034374244
chr1H	296620001	296720000	8.19581406249259
chr1H	296640001	296740000	8.52364662499229
chr1H	296660001	296760000	9.01539546874185
chr1H	296680001	296780000	9.01539546874185
chr1H	296700001	296800000	8.68756290624214
chr1H	296720001	296820000	9.01539546874185
chr1H	296740001	296840000	9.1793117499917
chr1H	296760001	296860000	8.19581406249259
chr1H	296780001	296880000	8.19581406249259
chr1H	296800001	296900000	8.19581406249259
chr1H	296820001	296920000	8.35973034374244
chr1H	296840001	296940000	8.19581406249259
chr1H	296860001	296960000	8.35973034374244
chr1H	296880001	296980000	8.52364662499229
chr1H	296900001	297000000	9.01539546874185
chr1H	296920001	297020000	9.1793117499917
chr1H	296940001	297040000	9.1793117499917
chr1H	296960001	297060000	9.03924592460794
chr1H	296980001	297080000	8.92948087277797
chr1H	297000001	297100000	8.35973034374244
chr1H	297020001	297120000	8.36521512356208
chr1H	297040001	297140000	8.19581406249259
chr1H	297060001	297160000	8.19581406249259
chr1H	297080001	297180000	8.52364662499229
chr1H	297100001	297200000	8.52364662499229
chr1H	297120001	297220000	8.35973034374244
chr1H	297140001	297240000	8.35973034374244
chr1H	297160001	297260000	8.19581406249259
chr1H	297180001	297280000	7.86798149999288
chr1H	297200001	297300000	7.70406521874303
chr1H	297220001	297320000	8.03189778124274
chr1H	297240001	297340000	8.03189778124274
chr1H	297260001	297360000	7.86798149999288
chr1H	297280001	297380000	8.03189778124274
chr1H	297300001	297400000	8.04779149496187
chr1H	297320001	297420000	8.04779149496187
chr1H	297340001	297440000	8.04779149496187
chr1H	297360001	297460000	8.04779149496187
chr1H	297380001	297480000	8.21203213771619
chr1H	297400001	297500000	8.37627278047052
chr1H	297420001	297520000	8.54051342322484
chr1H	297440001	297540000	8.54051342322484
chr1H	297460001	297560000	8.52364662499229
chr1H	297480001	297580000	8.52364662499229
chr1H	297500001	297600000	8.19581406249259
chr1H	297520001	297620000	8.03189778124274
chr1H	297540001	297640000	7.86798149999288
chr1H	297560001	297660000	7.86798149999288
chr1H	297580001	297680000	7.54014893749318
chr1H	297600001	297700000	7.70406521874303
chr1H	297620001	297720000	7.70406521874303
chr1H	297640001	297740000	7.70911981975328
chr1H	297660001	297760000	7.70911981975328
chr1H	297680001	297780000	7.87314364570548
chr1H	297700001	297800000	8.19581406249259
chr1H	297720001	297820000	8.19581406249259
chr1H	297740001	297840000	8.19581406249259
chr1H	297760001	297860000	8.03189778124274
chr1H	297780001	297880000	8.03189778124274
chr1H	297800001	297900000	8.19581406249259
chr1H	297820001	297920000	8.19581406249259
chr1H	297840001	297940000	8.19581406249259
chr1H	297860001	297960000	8.19581406249259
chr1H	297880001	297980000	8.19581406249259
chr1H	297900001	298000000	8.03189778124274
chr1H	297920001	298020000	7.86798149999288
chr1H	297940001	298040000	7.86798149999288
chr1H	297960001	298060000	7.86798149999288
chr1H	297980001	298080000	8.03189778124274
chr1H	298000001	298100000	8.35973034374244
chr1H	298020001	298120000	8.19581406249259
chr1H	298040001	298140000	8.52364662499229
chr1H	298060001	298160000	8.52364662499229
chr1H	298080001	298180000	8.85147918749199
chr1H	298100001	298200000	8.52364662499229
chr1H	298120001	298220000	8.52364662499229
chr1H	298140001	298240000	7.86798149999288
chr1H	298160001	298260000	7.86798149999288
chr1H	298180001	298280000	7.70406521874303
chr1H	298200001	298300000	7.86798149999288
chr1H	298220001	298320000	10.1628094374908
chr1H	298240001	298340000	10.8184745624902
chr1H	298260001	298360000	10.8184745624902
chr1H	298280001	298380000	9.67106059374125
chr1H	298300001	298400000	6.88448381249377
chr1H	298320001	298420000	7.37623265624333
chr1H	298340001	298440000	7.54014893749318
chr1H	298360001	298460000	7.70406521874303
chr1H	298380001	298480000	7.70406521874303
chr1H	298400001	298500000	7.86798149999288
chr1H	298420001	298520000	8.03189778124274
chr1H	298440001	298540000	7.86798149999288
chr1H	298460001	298560000	7.70406521874303
chr1H	298480001	298580000	7.54014893749318
chr1H	298500001	298600000	7.70406521874303
chr1H	298520001	298620000	7.04840009374362
chr1H	298540001	298640000	7.04840009374362
chr1H	298560001	298660000	6.7249768640401
chr1H	298580001	298680000	7.05302451594449
chr1H	298600001	298700000	7.37623265624333
chr1H	298620001	298720000	7.70406521874303
chr1H	298640001	298740000	7.70406521874303
chr1H	298660001	298760000	7.54014893749318
chr1H	298680001	298780000	8.03189778124274
chr1H	298700001	298800000	8.03189778124274
chr1H	298720001	298820000	7.86798149999288
chr1H	298740001	298840000	8.03189778124274
chr1H	298760001	298860000	8.03189778124274
chr1H	298780001	298880000	7.71931020945322
chr1H	298800001	298900000	7.39082892394457
chr1H	298820001	298920000	8.03189778124274
chr1H	298840001	298940000	7.86798149999288
chr1H	298860001	298960000	7.37623265624333
chr1H	298880001	298980000	7.37623265624333
chr1H	298900001	299000000	8.85147918749199
chr1H	298920001	299020000	9.67106059374125
chr1H	298940001	299040000	9.8349768749911
chr1H	298960001	299060000	10.3267257187407
chr1H	298980001	299080000	8.03189778124274
chr1H	299000001	299100000	8.03189778124274
chr1H	299020001	299120000	7.86798149999288
chr1H	299040001	299140000	7.86798149999288
chr1H	299060001	299160000	7.21231637499348
chr1H	299080001	299180000	7.37623265624333
chr1H	299100001	299200000	7.37623265624333
chr1H	299120001	299220000	7.37623265624333
chr1H	299140001	299240000	7.37623265624333
chr1H	299160001	299260000	7.37623265624333
chr1H	299180001	299280000	7.37623265624333
chr1H	299200001	299300000	7.54014893749318
chr1H	299220001	299320000	7.54014893749318
chr1H	299240001	299340000	7.54014893749318
chr1H	299260001	299360000	7.37623265624333
chr1H	299280001	299380000	7.37623265624333
chr1H	299300001	299400000	7.37623265624333
chr1H	299320001	299420000	7.21231637499348
chr1H	299340001	299440000	7.54014893749318
chr1H	299360001	299460000	7.70406521874303
chr1H	299380001	299480000	7.54014893749318
chr1H	299400001	299500000	7.21231637499348
chr1H	299420001	299520000	13.9328839062374
chr1H	299440001	299540000	19.8338700312321
chr1H	299460001	299560000	18.3586234999834
chr1H	299480001	299580000	18.8503723437329
chr1H	299500001	299600000	19.0142886249828
chr1H	299520001	299620000	10.3267257187407
chr1H	299540001	299640000	7.37623265624333
chr1H	299560001	299660000	7.37623265624333
chr1H	299580001	299680000	7.54014893749318
chr1H	299600001	299700000	7.37623265624333
chr1H	299620001	299720000	7.70406521874303
chr1H	299640001	299740000	7.37623265624333
chr1H	299660001	299760000	7.70406521874303
chr1H	299680001	299780000	7.37623265624333
chr1H	299700001	299800000	7.37623265624333
chr1H	299720001	299820000	7.21231637499348
chr1H	299740001	299840000	7.86798149999288
chr1H	299760001	299860000	7.86798149999288
chr1H	299780001	299880000	7.86798149999288
chr1H	299800001	299900000	7.54014893749318
chr1H	299820001	299920000	7.86798149999288
chr1H	299840001	299940000	7.70406521874303
chr1H	299860001	299960000	7.54014893749318
chr1H	299880001	299980000	7.37623265624333
chr1H	299900001	300000000	7.04840009374362
chr1H	299920001	300020000	6.72056753124392
chr1H	299940001	300040000	6.72056753124392
chr1H	299960001	300060000	7.04840009374362
chr1H	299980001	300080000	8.19581406249259
chr1H	300000001	300100000	8.20119129760988
chr1H	300020001	300120000	8.2065972312481
chr1H	300040001	300140000	7.87833334199818
chr1H	300060001	300160000	6.72056753124392
chr1H	300080001	300180000	6.22881868749437
chr1H	300100001	300200000	6.72056753124392
chr1H	300120001	300220000	7.04840009374362
chr1H	300140001	300240000	7.37623265624333
chr1H	300160001	300260000	7.37623265624333
chr1H	300180001	300280000	7.54014893749318
chr1H	300200001	300300000	7.37623265624333
chr1H	300220001	300320000	7.04840009374362
chr1H	300240001	300340000	7.21231637499348
chr1H	300260001	300360000	7.21231637499348
chr1H	300280001	300380000	6.88448381249377
chr1H	300300001	300400000	7.37623265624333
chr1H	300320001	300420000	7.54014893749318
chr1H	300340001	300440000	8.03189778124274
chr1H	300360001	300460000	8.19581406249259
chr1H	300380001	300480000	8.52364662499229
chr1H	300400001	300500000	8.52364662499229
chr1H	300420001	300520000	8.52364662499229
chr1H	300440001	300540000	8.52364662499229
chr1H	300460001	300560000	8.35973034374244
chr1H	300480001	300580000	8.19581406249259
chr1H	300500001	300600000	8.03189778124274
chr1H	300520001	300620000	8.03189778124274
chr1H	300540001	300640000	8.03189778124274
chr1H	300560001	300660000	7.8887964432942
chr1H	300640001	300740000	7.72961058620156
chr1H	300660001	300760000	8.19581406249259
chr1H	300680001	300780000	8.19581406249259
chr1H	300700001	300800000	7.86798149999288
chr1H	300720001	300820000	7.86798149999288
chr1H	300740001	300840000	7.70406521874303
chr1H	300760001	300860000	7.21231637499348
chr1H	300780001	300880000	6.72056753124392
chr1H	300800001	300900000	7.04840009374362
chr1H	300820001	300920000	7.37623265624333
chr1H	300840001	300940000	6.88448381249377
chr1H	300860001	300960000	6.88448381249377
chr1H	300880001	300980000	7.21231637499348
chr1H	300900001	301000000	7.86798149999288
chr1H	300920001	301020000	8.19581406249259
chr1H	300940001	301040000	8.19581406249259
chr1H	300960001	301060000	8.19581406249259
chr1H	300980001	301080000	8.35973034374244
chr1H	301000001	301100000	7.70406521874303
chr1H	301020001	301120000	7.70406521874303
chr1H	301040001	301140000	7.86798149999288
chr1H	301060001	301160000	8.03189778124274
chr1H	301080001	301180000	8.37627278047052
chr1H	301100001	301200000	8.35973034374244
chr1H	301120001	301220000	8.19581406249259
chr1H	301140001	301240000	8.19581406249259
chr1H	301160001	301260000	7.86798149999288
chr1H	301180001	301280000	7.70406521874303
chr1H	301200001	301300000	7.21231637499348
chr1H	301220001	301320000	7.38107216784889
chr1H	301240001	301340000	7.54014893749318
chr1H	301260001	301360000	7.37623265624333
chr1H	301280001	301380000	7.21231637499348
chr1H	301300001	301400000	7.37623265624333
chr1H	301320001	301420000	7.70406521874303
chr1H	301340001	301440000	7.71931020945322
chr1H	301400001	301500000	8.19581406249259
chr1H	301420001	301520000	7.37623265624333
chr1H	301440001	301540000	7.54014893749318
chr1H	301460001	301560000	7.04840009374362
chr1H	301480001	301580000	7.37623265624333
chr1H	301500001	301600000	7.21231637499348
chr1H	301520001	301620000	7.21231637499348
chr1H	301540001	301640000	7.54014893749318
chr1H	301560001	301660000	7.70406521874303
chr1H	301580001	301680000	7.86798149999288
chr1H	301600001	301700000	7.70406521874303
chr1H	301620001	301720000	8.03189778124274
chr1H	301640001	301740000	8.03189778124274
chr1H	301660001	301760000	8.03189778124274
chr1H	301680001	301780000	8.03189778124274
chr1H	301700001	301800000	7.70911981975328
chr1H	301720001	301820000	7.87314364570548
chr1H	301740001	301840000	8.52923894951427
chr1H	301760001	301860000	8.20119129760988
chr1H	301780001	301880000	8.85147918749199
chr1H	301800001	301900000	9.8349768749911
chr1H	301820001	301920000	9.5071443124914
chr1H	301840001	301940000	8.35973034374244
chr1H	301860001	301960000	8.04246528662314
chr1H	301880001	301980000	7.86798149999288
chr1H	301900001	302000000	7.70406521874303
chr1H	301920001	302020000	7.54014893749318
chr1H	301940001	302040000	7.54014893749318
chr1H	301960001	302060000	7.37623265624333
chr1H	301980001	302080000	7.54014893749318
chr1H	302000001	302100000	7.86798149999288
chr1H	302020001	302120000	7.21231637499348
chr1H	302040001	302140000	7.70406521874303
chr1H	302060001	302160000	8.19581406249259
chr1H	302080001	302180000	8.19581406249259
chr1H	302100001	302200000	8.19581406249259
chr1H	302120001	302220000	8.35973034374244
chr1H	302140001	302240000	8.68756290624214
chr1H	302160001	302260000	8.19581406249259
chr1H	302180001	302280000	8.19581406249259
chr1H	302200001	302300000	8.03189778124274
chr1H	302220001	302320000	8.03189778124274
chr1H	302240001	302340000	7.86798149999288
chr1H	302260001	302360000	7.86798149999288
chr1H	302280001	302380000	7.86798149999288
chr1H	302300001	302400000	8.03189778124274
chr1H	302320001	302420000	7.06234763843592
chr1H	302340001	302440000	6.8981069956816
chr1H	302360001	302460000	6.73386635292728
chr1H	302380001	302480000	6.8981069956816
chr1H	302400001	302500000	6.56962571017295
chr1H	302420001	302520000	7.54509599380109
chr1H	302440001	302540000	9.01539546874185
chr1H	302460001	302560000	8.85147918749199
chr1H	302480001	302580000	9.8349768749911
chr1H	302500001	302600000	9.8349768749911
chr1H	302520001	302620000	8.85728660141867
chr1H	302540001	302640000	8.52364662499229
chr1H	302560001	302660000	8.85147918749199
chr1H	302580001	302680000	8.03189778124274
chr1H	302600001	302700000	7.86798149999288
chr1H	302620001	302720000	8.03189778124274
chr1H	302640001	302740000	7.54014893749318
chr1H	302660001	302760000	9.34322803124155
chr1H	302680001	302780000	8.35973034374244
chr1H	302700001	302800000	8.35973034374244
chr1H	302720001	302820000	8.52364662499229
chr1H	302740001	302840000	8.52364662499229
chr1H	302760001	302860000	7.21231637499348
chr1H	302780001	302880000	7.37623265624333
chr1H	302800001	302900000	7.54014893749318
chr1H	302820001	302920000	7.70406521874303
chr1H	302840001	302940000	7.54014893749318
chr1H	302860001	302960000	7.54014893749318
chr1H	302880001	302980000	7.70406521874303
chr1H	302900001	303000000	7.70406521874303
chr1H	302920001	303020000	7.70406521874303
chr1H	302940001	303040000	7.70406521874303
chr1H	302960001	303060000	7.54014893749318
chr1H	302980001	303080000	7.54014893749318
chr1H	303000001	303100000	10.4906419999905
chr1H	303020001	303120000	14.424632749987
chr1H	303040001	303140000	15.5720467187359
chr1H	303060001	303160000	15.7359629999858
chr1H	303080001	303180000	17.5505493768851
chr1H	303100001	303200000	8.37072917587306
chr1H	303120001	303220000	7.05302451594449
chr1H	303140001	303240000	7.05302451594449
chr1H	303160001	303260000	7.37623265624333
chr1H	303180001	303280000	7.54014893749318
chr1H	303200001	303300000	7.54014893749318
chr1H	303220001	303320000	7.54014893749318
chr1H	303240001	303340000	7.70406521874303
chr1H	303260001	303360000	7.70406521874303
chr1H	303280001	303380000	7.86798149999288
chr1H	303300001	303400000	8.19581406249259
chr1H	303320001	303420000	8.19581406249259
chr1H	303340001	303440000	8.19581406249259
chr1H	303360001	303460000	8.19581406249259
chr1H	303380001	303480000	8.19581406249259
chr1H	303400001	303500000	7.86798149999288
chr1H	303420001	303520000	8.03189778124274
chr1H	303440001	303540000	8.03189778124274
chr1H	303460001	303560000	8.35973034374244
chr1H	303480001	303580000	8.03189778124274
chr1H	303500001	303600000	8.85147918749199
chr1H	303520001	303620000	8.68756290624214
chr1H	303540001	303640000	8.68756290624214
chr1H	303560001	303660000	8.68756290624214
chr1H	303580001	303680000	8.52364662499229
chr1H	303600001	303700000	8.52364662499229
chr1H	303620001	303720000	8.68756290624214
chr1H	303640001	303740000	8.35973034374244
chr1H	303660001	303760000	8.52364662499229
chr1H	303680001	303780000	8.35973034374244
chr1H	303700001	303800000	8.03716747165768
chr1H	303720001	303820000	8.19581406249259
chr1H	303740001	303840000	8.35973034374244
chr1H	303760001	303860000	8.03716747165768
chr1H	303780001	303880000	8.52364662499229
chr1H	303800001	303900000	8.52364662499229
chr1H	303820001	303920000	8.52364662499229
chr1H	303840001	303940000	8.03189778124274
chr1H	303860001	303960000	8.03189778124274
chr1H	303880001	303980000	9.5071443124914
chr1H	303900001	304000000	8.85147918749199
chr1H	303920001	304020000	8.85147918749199
chr1H	303940001	304040000	8.53486112049803
chr1H	303960001	304060000	7.87833334199818
chr1H	303980001	304080000	7.22180556349833
chr1H	304100001	304200000	7.8887964432942
chr1H	304120001	304220000	7.8887964432942
chr1H	304180001	304280000	7.58047904090066
chr1H	304200001	304300000	8.19581406249259
chr1H	304220001	304320000	8.35973034374244
chr1H	304240001	304340000	8.19581406249259
chr1H	304260001	304360000	8.35973034374244
chr1H	304280001	304380000	7.86798149999288
chr1H	304300001	304400000	8.19581406249259
chr1H	304320001	304420000	7.87314364570548
chr1H	304360001	304460000	7.70911981975328
chr1H	304380001	304480000	7.70406521874303
chr1H	304400001	304500000	7.37623265624333
chr1H	304420001	304520000	7.21231637499348
chr1H	304440001	304540000	7.21231637499348
chr1H	304460001	304560000	7.37623265624333
chr1H	304480001	304580000	7.21231637499348
chr1H	304500001	304600000	8.19581406249259
chr1H	304520001	304620000	9.67106059374125
chr1H	304540001	304640000	9.99889315624096
chr1H	304560001	304660000	10.3267257187407
chr1H	304580001	304680000	9.67106059374125
chr1H	304600001	304700000	8.6925362221597
chr1H	304620001	304720000	8.68756290624214
chr1H	304640001	304740000	8.85147918749199
chr1H	304660001	304760000	8.71054607280401
chr1H	304680001	304780000	8.54619614690205
chr1H	304700001	304800000	8.54619614690205
chr1H	304720001	304820000	8.85147918749199
chr1H	304740001	304840000	8.68756290624214
chr1H	304760001	304860000	8.68756290624214
chr1H	304780001	304880000	8.35973034374244
chr1H	304800001	304900000	8.68756290624214
chr1H	304820001	304920000	8.52364662499229
chr1H	304840001	304940000	10.4906419999905
chr1H	304860001	304960000	11.4741396874896
chr1H	304880001	304980000	11.8019722499893
chr1H	304900001	305000000	14.7524653124867
chr1H	304920001	305020000	13.9328839062374
chr1H	304940001	305040000	13.9328839062374
chr1H	304960001	305060000	13.4499537280802
chr1H	304980001	305080000	9.19138889899788
chr1H	305000001	305100000	9.34935807927526
chr1H	305020001	305120000	9.19138889899788
chr1H	305040001	305140000	9.36171663699646
chr1H	305060001	305160000	9.5196527882478
chr1H	305080001	305180000	9.35552084362284
chr1H	305100001	305200000	8.53486112049803
chr1H	305120001	305220000	8.53486112049803
chr1H	305140001	305240000	8.53486112049803
chr1H	305160001	305260000	8.37072917587306
chr1H	305180001	305280000	8.86312500974795
chr1H	305200001	305300000	9.02725695437291
chr1H	305220001	305320000	9.19138889899788
chr1H	305240001	305340000	9.35552084362284
chr1H	305260001	305360000	9.35552084362284
chr1H	305280001	305380000	8.71054607280401
chr1H	305300001	305400000	7.6499394550598
chr1H	305320001	305420000	7.48363642342807
chr1H	305340001	305440000	7.31733339179633
chr1H	305360001	305460000	7.48363642342807
chr1H	305380001	305480000	8.56923717667032
chr1H	305400001	305500000	8.85728660141867
chr1H	305420001	305520000	9.34322803124155
chr1H	305440001	305540000	9.01539546874185
chr1H	305460001	305560000	8.68756290624214
chr1H	305580001	305680000	9.51338190522746
chr1H	305760001	305860000	8.42754320323228
chr1H	305780001	305880000	9.34322803124155
chr1H	305800001	305900000	9.67106059374125
chr1H	305820001	305920000	11.3102234062398
chr1H	305840001	305940000	11.8019722499893
chr1H	305860001	305960000	11.8019722499893
chr1H	305880001	305980000	11.1536201647494
chr1H	305900001	306000000	9.35418081982798
chr1H	305920001	306020000	10.8575313087289
chr1H	305940001	306040000	11.3586481383626
chr1H	305960001	306060000	11.6753518767857
chr1H	305980001	306080000	12.2937210937389
chr1H	306000001	306100000	12.129804812489
chr1H	306020001	306120000	9.5071443124914
chr1H	306040001	306140000	8.85147918749199
chr1H	306060001	306160000	9.99889315624096
chr1H	306080001	306180000	10.6545582812404
chr1H	306100001	306200000	10.4906419999905
chr1H	306120001	306220000	10.1628094374908
chr1H	306140001	306240000	9.67106059374125
chr1H	306160001	306260000	10.1628094374908
chr1H	306180001	306280000	9.99889315624096
chr1H	306340001	306440000	11.1463071249899
chr1H	306360001	306460000	10.8184745624902
